k6_support,k7_support,shared_shells,shared_shell_types,shared_distinct_shell_count,distinct_union_shells,distinct_union_shell_count,dropped_k6_shell,added_k7_shell,replacement_type,replacement_shape,mode_1,mode_1_shell,mode_1_type,mode_2,mode_2_shell,mode_2_type
89 93 196,89 93 168,89 93,C B,2,89 93 168 196,4,196,168,B->A,clean_distinct,-8 -5 -2,93,B,-2 7 -6,89,C
89 93 230,89 93 134,89 93,C B,2,89 93 134 230,4,230,134,B->A,clean_distinct,-9 -2 -2,89,C,-2 -8 5,93,B
89 99 154,89 99 222,89 99,C B,2,89 99 154 222,4,154,222,B->A,clean_distinct,-7 -6 -2,89,C,-5 7 5,99,B
89 99 190,89 99 186,89 99,C B,2,89 99 186 190,4,190,186,B->A,clean_distinct,-8 -4 -3,89,C,-5 5 7,99,B
89 99 230,89 99 146,89 99,C B,2,89 99 146 230,4,230,146,B->A,clean_distinct,-9 -3 -3,99,B,-5 0 8,89,C
90 102 166,90 102 218,90 102,C B,2,90 102 166 218,4,166,218,B->A,clean_distinct,-10 -1 -1,102,B,-1 -8 5,90,C
90 102 198,90 102 186,90 102,C B,2,90 102 186 198,4,198,186,B->A,clean_distinct,-10 -1 -1,102,B,-1 5 8,90,C
90 102 238,90 102 146,90 102,C B,2,90 102 146 238,4,238,146,B->A,clean_distinct,-10 -1 -1,102,B,-1 -8 -5,90,C
90 108 142,90 108 254,90 108,C B,2,90 108 142 254,4,142,254,B->A,clean_distinct,-10 -2 -2,108,B,-5 4 7,90,C
90 108 174,90 108 222,90 108,C B,2,90 108 174 222,4,174,222,B->A,clean_distinct,-10 -2 -2,108,B,-3 0 9,90,C
90 108 190,90 108 206,90 108,C B,2,90 108 190 206,4,190,206,B->A,clean_distinct,-10 -2 -2,108,B,-1 -5 8,90,C
90 108 246,90 108 150,90 108,C B,2,90 108 150 246,4,246,150,B->A,clean_distinct,-10 -2 -2,108,B,0 -9 -3,90,C
90 110 166,90 110 234,90 110,C B,2,90 110 166 234,4,166,234,B->A,clean_distinct,-10 -3 -1,110,B,-1 -5 8,90,C
90 110 184,90 110 216,90 110,C B,2,90 110 184 216,4,184,216,B->A,clean_distinct,-8 -5 -1,90,C,-6 7 5,110,B
90 110 214,90 110 186,90 110,C B,2,90 110 186 214,4,214,186,B->A,clean_distinct,-9 -5 -2,110,B,-5 8 -1,90,C
90 118 210,90 118 206,90 118,C B,2,90 118 206 210,4,210,206,B->A,clean_distinct,-10 -3 -3,118,B,-1 -5 8,90,C
90 118 230,90 118 186,90 118,C B,2,90 118 186 230,4,230,186,B->A,clean_distinct,-9 -6 -1,118,B,-4 7 5,90,C
90 120 166,90 120 254,90 120,C B,2,90 120 166 254,4,166,254,B->A,clean_distinct,-10 -4 -2,120,B,-4 7 -5,90,C
90 120 198,90 120 222,90 120,C B,2,90 120 198 222,4,198,222,B->A,clean_distinct,-10 -4 -2,120,B,-4 5 7,90,C
90 120 214,90 120 206,90 120,C B,2,90 120 206 214,4,214,206,B->A,clean_distinct,-10 -4 -2,120,B,-4 7 5,90,C
90 120 238,90 120 182,90 120,C B,2,90 120 182 238,4,238,182,B->A,clean_distinct,-10 -4 -2,120,B,-5 7 4,90,C
90 132 190,90 132 254,90 132,C B,2,90 132 190 254,4,190,254,B->A,clean_distinct,-8 -8 -2,132,B,-5 1 8,90,C
90 132 210,90 132 234,90 132,C B,2,90 132 210 234,4,210,234,B->A,clean_distinct,-10 -4 -4,132,B,-5 4 7,90,C
90 132 238,90 132 206,90 132,C B,2,90 132 206 238,4,238,206,B->A,clean_distinct,-10 -4 -4,132,B,-4 5 7,90,C
90 140 238,90 140 222,90 140,C B,2,90 140 222 238,4,238,222,B->A,clean_distinct,-10 -6 -2,140,B,-5 8 -1,90,C
90 142 210,90 142 254,90 142,C B,2,90 142 210 254,4,210,254,B->A,clean_distinct,-9 -6 -5,142,B,-5 -1 8,90,C
90 142 230,90 142 234,90 142,C B,2,90 142 230 234,4,230,234,B->A,clean_distinct,-9 -6 -5,142,B,-5 1 8,90,C
90 94 174,90 94 194,90 94,C B,2,90 94 174 194,4,174,194,B->A,clean_distinct,-9 -3 -2,94,B,-4 7 5,90,C
90 94 210,90 94 158,90 94,C B,2,90 94 158 210,4,210,158,B->A,clean_distinct,-8 -5 -1,90,C,-3 6 7,94,B
91 101 166,91 101 218,91 101,B C,2,91 101 166 218,4,166,218,B->A,clean_distinct,-10 -1 0,101,C,-1 -3 -9,91,B
91 101 190,91 101 194,91 101,B C,2,91 101 190 194,4,190,194,B->A,clean_distinct,-10 -1 0,101,C,-1 9 -3,91,B
91 101 198,91 101 186,91 101,B C,2,91 101 186 198,4,198,186,B->A,clean_distinct,-9 -4 -2,101,C,-1 -3 9,91,B
91 109 166,91 109 234,91 109,B C,2,91 109 166 234,4,166,234,B->A,clean_distinct,-10 -3 0,109,C,-1 9 -3,91,B
91 113 174,91 113 234,91 113,B C,2,91 113 174 234,4,174,234,B->A,clean_distinct,-10 -3 -2,113,C,-3 -1 9,91,B
91 113 214,91 113 194,91 113,B C,2,91 113 194 214,4,214,194,B->A,clean_distinct,-10 -3 -2,113,C,-3 9 -1,91,B
91 117 198,91 117 218,91 117,B C,2,91 117 198 218,4,198,218,B->A,clean_distinct,-10 -4 -1,117,C,-3 9 -1,91,B
91 117 210,91 117 206,91 117,B C,2,91 117 206 210,4,210,206,B->A,clean_distinct,-9 -3 -1,91,B,-2 8 -7,117,C
91 117 230,91 117 186,91 117,B C,2,91 117 186 230,4,230,186,B->A,clean_distinct,-10 -4 -1,117,C,-1 3 9,91,B
91 125 198,91 125 234,91 125,B C,2,91 125 198 234,4,198,234,B->A,clean_distinct,-10 -4 -3,125,C,-3 9 1,91,B
91 125 210,91 125 222,91 125,B C,2,91 125 210 222,4,210,222,B->A,clean_distinct,-10 -4 -3,125,C,-3 9 -1,91,B
91 125 214,91 125 218,91 125,B C,2,91 125 214 218,4,214,218,B->A,clean_distinct,-10 -4 -3,125,C,-3 1 9,91,B
91 125 246,91 125 186,91 125,B C,2,91 125 186 246,4,246,186,B->A,clean_distinct,-11 -2 0,125,C,-3 9 -1,91,B
91 137 238,91 137 218,91 137,B C,2,91 137 218 238,4,238,218,B->A,clean_distinct,-9 -3 -1,91,B,-3 8 8,137,C
91 145 238,91 145 234,91 145,B C,2,91 145 234 238,4,238,234,B->A,clean_distinct,-10 -6 -3,145,C,-1 -3 9,91,B
91 149 246,91 149 234,91 149,B C,2,91 149 234 246,4,246,234,B->A,clean_distinct,-12 -2 -1,149,C,-1 3 9,91,B
91 97 142,91 97 234,91 97,B C,2,91 97 142 234,4,142,234,B->A,clean_distinct,-9 -4 0,97,C,-3 1 -9,91,B
91 97 230,91 97 146,91 97,B C,2,91 97 146 230,4,230,146,B->A,clean_distinct,-9 -4 0,97,C,-1 -3 -9,91,B
93 101 140,93 101 248,93 101,B C,2,93 101 140 248,4,140,248,B->A,clean_distinct,-8 -6 -1,101,C,-2 8 -5,93,B
93 101 154,93 101 234,93 101,B C,2,93 101 154 234,4,154,234,B->A,clean_distinct,-8 -6 -1,101,C,-5 2 8,93,B
93 101 166,93 101 222,93 101,B C,2,93 101 166 222,4,166,222,B->A,clean_distinct,-9 -4 -2,101,C,-2 5 -8,93,B
93 101 230,93 101 158,93 101,B C,2,93 101 158 230,4,230,158,B->A,clean_distinct,-9 -4 -2,101,C,-2 5 8,93,B
93 101 236,93 101 152,93 101,B C,2,93 101 152 236,4,236,152,B->A,clean_distinct,-9 -4 -2,101,C,-5 2 8,93,B
93 101 238,93 101 150,93 101,B C,2,93 101 150 238,4,238,150,B->A,clean_distinct,-9 -4 -2,101,C,-2 -5 8,93,B
93 109 198,93 109 206,93 109,B C,2,93 109 198 206,4,198,206,B->A,clean_distinct,-8 -6 -3,109,C,-5 8 -2,93,B
93 109 210,93 109 194,93 109,B C,2,93 109 194 210,4,210,194,B->A,clean_distinct,-10 -3 0,109,C,-2 8 -5,93,B
93 109 236,93 109 168,93 109,B C,2,93 109 168 236,4,236,168,B->A,clean_distinct,-8 -6 -3,109,C,-2 8 -5,93,B
93 109 246,93 109 158,93 109,B C,2,93 109 158 246,4,246,158,B->A,clean_distinct,-8 -6 -3,109,C,-2 -5 8,93,B
93 113 196,93 113 216,93 113,B C,2,93 113 196 216,4,196,216,B->A,clean_distinct,-9 -4 -4,113,C,-5 2 8,93,B
93 117 196,93 117 224,93 117,B C,2,93 117 196 224,4,196,224,B->A,clean_distinct,-10 -4 -1,117,C,-2 8 -5,93,B
93 117 204,93 117 216,93 117,B C,2,93 117 204 216,4,204,216,B->A,clean_distinct,-9 -6 0,117,C,-5 8 -2,93,B
93 125 214,93 125 222,93 125,B C,2,93 125 214 222,4,214,222,B->A,clean_distinct,-8 -6 -5,125,C,-5 8 -2,93,B
93 125 230,93 125 206,93 125,B C,2,93 125 206 230,4,230,206,B->A,clean_distinct,-11 -2 0,125,C,-2 8 -5,93,B
93 137 238,93 137 222,93 137,B C,2,93 137 222 238,4,238,222,B->A,clean_distinct,-10 -6 -1,137,C,-5 8 -2,93,B
93 149 230,93 149 254,93 149,B C,2,93 149 230 254,4,230,254,B->A,clean_distinct,-12 -2 -1,149,C,-2 5 8,93,B
93 149 236,93 149 248,93 149,B C,2,93 149 236 248,4,236,248,B->A,clean_distinct,-12 -2 -1,149,C,-2 8 5,93,B
93 97 174,93 97 206,93 97,B C,2,93 97 174 206,4,174,206,B->A,clean_distinct,-8 -5 -2,93,B,-6 6 5,97,C
93 97 246,93 97 134,93 97,B C,2,93 97 134 246,4,246,134,B->A,clean_distinct,-8 -5 -2,93,B,-6 6 -5,97,C
94 100 154,94 100 234,94 100,B C,2,94 100 154 234,4,154,234,B->A,clean_distinct,-10 0 0,100,C,-2 -9 -3,94,B
94 100 230,94 100 158,94 100,B C,2,94 100 158 230,4,230,158,B->A,clean_distinct,-8 -6 0,100,C,-3 7 -6,94,B
94 106 166,94 106 234,94 106,B C,2,94 106 166 234,4,166,234,B->A,clean_distinct,-9 -5 0,106,C,-3 2 -9,94,B
94 106 184,94 106 216,94 106,B C,2,94 106 184 216,4,184,216,B->A,clean_distinct,-9 -5 0,106,C,-3 7 -6,94,B
94 116 166,94 116 254,94 116,B C,2,94 116 166 254,4,166,254,B->A,clean_distinct,-10 -4 0,116,C,-3 2 -9,94,B
94 116 198,94 116 222,94 116,B C,2,94 116 198 222,4,198,222,B->A,clean_distinct,-10 -4 0,116,C,-3 6 -7,94,B
94 116 214,94 116 206,94 116,B C,2,94 116 206 214,4,214,206,B->A,clean_distinct,-10 -4 0,116,C,-3 7 -6,94,B
94 116 238,94 116 182,94 116,B C,2,94 116 182 238,4,238,182,B->A,clean_distinct,-8 -6 -4,116,C,-7 3 6,94,B
94 130 214,94 130 234,94 130,B C,2,94 130 214 234,4,214,234,B->A,clean_distinct,-11 -3 0,130,C,-2 9 -3,94,B
94 130 230,94 130 218,94 130,B C,2,94 130 218 230,4,230,218,B->A,clean_distinct,-9 -7 0,130,C,-2 3 -9,94,B
94 148 230,94 148 254,94 148,B C,2,94 148 230 254,4,230,254,B->A,clean_distinct,-12 -2 0,148,C,-2 9 -3,94,B
97 105 198,97 105 206,97 105,C B,2,97 105 198 206,4,198,206,B->A,clean_distinct,-8 -5 -4,105,B,-6 6 5,97,C
97 105 210,97 105 194,97 105,C B,2,97 105 194 210,4,210,194,B->A,clean_distinct,-9 -4 0,97,C,-4 8 -5,105,B
97 105 236,97 105 168,97 105,C B,2,97 105 168 236,4,236,168,B->A,clean_distinct,-10 -2 -1,105,B,0 -4 -9,97,C
97 105 246,97 105 158,97 105,C B,2,97 105 158 246,4,246,158,B->A,clean_distinct,-10 -2 -1,105,B,-4 9 0,97,C
97 107 154,97 107 254,97 107,C B,2,97 107 154 254,4,154,254,B->A,clean_distinct,-7 -7 -3,107,B,-6 5 -6,97,C
97 107 174,97 107 234,97 107,C B,2,97 107 174 234,4,174,234,B->A,clean_distinct,-7 -7 -3,107,B,-6 6 -5,97,C
97 115 190,97 115 234,97 115,C B,2,97 115 190 234,4,190,234,B->A,clean_distinct,-9 -5 -3,115,B,-6 5 6,97,C
97 115 230,97 115 194,97 115,C B,2,97 115 194 230,4,230,194,B->A,clean_distinct,-9 -5 -3,115,B,-6 6 5,97,C
97 121 230,97 121 206,97 121,C B,2,97 121 206 230,4,230,206,B->A,clean_distinct,-9 -6 -2,121,B,0 -4 9,97,C
97 123 246,97 123 194,97 123,C B,2,97 123 194 246,4,246,194,B->A,clean_distinct,-11 -1 -1,123,B,0 -9 -4,97,C
97 129 198,97 129 254,97 129,C B,2,97 129 198 254,4,198,254,B->A,clean_distinct,-8 -8 -1,129,B,-6 5 -6,97,C
97 129 204,97 129 248,97 129,C B,2,97 129 204 248,4,204,248,B->A,clean_distinct,-8 -7 -4,129,B,-6 5 6,97,C
97 129 230,97 129 222,97 129,C B,2,97 129 222 230,4,230,222,B->A,clean_distinct,-10 -5 -2,129,B,0 -4 9,97,C
97 129 236,97 129 216,97 129,C B,2,97 129 216 236,4,236,216,B->A,clean_distinct,-10 -5 -2,129,B,-4 9 0,97,C
97 129 246,97 129 206,97 129,C B,2,97 129 206 246,4,246,206,B->A,clean_distinct,-11 -2 -2,129,B,0 -9 4,97,C
97 139 238,97 139 234,97 139,C B,2,97 139 234 238,4,238,234,B->A,clean_distinct,-9 -7 -3,139,B,-6 5 6,97,C
97 141 228,97 141 248,97 141,C B,2,97 141 228 248,4,228,248,B->A,clean_distinct,-10 -5 -4,141,B,-4 9 0,97,C
97 99 198,97 99 194,97 99,C B,2,97 99 194 198,4,198,194,B->A,clean_distinct,-7 -7 -1,99,B,-6 5 6,97,C
97 99 246,97 99 146,97 99,C B,2,97 99 146 246,4,246,146,B->A,clean_distinct,-9 -4 0,97,C,-5 5 -7,99,B
99 101 166,99 101 234,99 101,B C,2,99 101 166 234,4,166,234,B->A,clean_distinct,-10 -1 0,101,C,-1 -7 -7,99,B
99 101 214,99 101 186,99 101,B C,2,99 101 186 214,4,214,186,B->A,clean_distinct,-9 -4 -2,101,C,-5 7 5,99,B
99 109 230,99 109 186,99 109,B C,2,99 109 186 230,4,230,186,B->A,clean_distinct,-10 -3 0,109,C,-1 7 -7,99,B
99 113 230,99 113 194,99 113,B C,2,99 113 194 230,4,230,194,B->A,clean_distinct,-10 -3 -2,113,C,-3 9 -3,99,B
99 117 198,99 117 234,99 117,B C,2,99 117 198 234,4,198,234,B->A,clean_distinct,-10 -4 -1,117,C,-3 3 9,99,B
99 117 210,99 117 222,99 117,B C,2,99 117 210 222,4,210,222,B->A,clean_distinct,-10 -4 -1,117,C,-3 9 -3,99,B
99 117 214,99 117 218,99 117,B C,2,99 117 214 218,4,214,218,B->A,clean_distinct,-8 -7 -2,117,C,-5 7 -5,99,B
99 117 238,99 117 194,99 117,B C,2,99 117 194 238,4,238,194,B->A,clean_distinct,-10 -4 -1,117,C,-1 7 -7,99,B
99 117 246,99 117 186,99 117,B C,2,99 117 186 246,4,246,186,B->A,clean_distinct,-9 -6 0,117,C,-5 5 -7,99,B
99 125 230,99 125 218,99 125,B C,2,99 125 218 230,4,230,218,B->A,clean_distinct,-11 -2 0,125,C,-1 7 -7,99,B
99 137 238,99 137 234,99 137,B C,2,99 137 234 238,4,238,234,B->A,clean_distinct,-8 -8 -3,137,C,-7 5 5,99,B
100 110 202,100 110 218,100 110,C B,2,100 110 202 218,4,202,218,C->A,clean_distinct,-8 -6 0,100,C,-5 6 -7,110,B
100 142 250,100 142 234,100 142,C B,2,100 142 234 250,4,250,234,C->A,clean_distinct,-9 -6 -5,142,B,0 -6 8,100,C
101 105 164,101 105 248,101 105,C B,2,101 105 164 248,4,164,248,C->A,clean_distinct,-10 -2 -1,105,B,-4 6 7,101,C
101 105 178,101 105 234,101 105,C B,2,101 105 178 234,4,178,234,C->A,clean_distinct,-10 -2 -1,105,B,-1 -6 8,101,C
101 105 226,101 105 186,101 105,C B,2,101 105 186 226,4,226,186,C->A,clean_distinct,-10 -2 -1,105,B,-1 6 8,101,C
101 105 244,101 105 168,101 105,C B,2,101 105 168 244,4,244,168,C->A,clean_distinct,-10 -2 -1,105,B,-2 -4 9,101,C
101 115 178,101 115 254,101 115,C B,2,101 115 178 254,4,178,254,C->A,clean_distinct,-9 -5 -3,115,B,-4 -2 9,101,C
101 115 250,101 115 182,101 115,C B,2,101 115 182 250,4,250,182,C->A,clean_distinct,-9 -5 -3,115,B,-6 8 -1,101,C
101 121 250,101 121 194,101 121,C B,2,101 121 194 250,4,250,194,C->A,clean_distinct,-10 -1 0,101,C,-2 6 -9,121,B
101 123 226,101 123 222,101 123,C B,2,101 123 222 226,4,226,222,C->A,clean_distinct,-11 -1 -1,123,B,-1 0 10,101,C
101 129 212,101 129 248,101 129,C B,2,101 129 212 248,4,212,248,C->A,clean_distinct,-11 -2 -2,129,B,-1 0 10,101,C
101 129 226,101 129 234,101 129,C B,2,101 129 226 234,4,226,234,C->A,clean_distinct,-10 -1 0,101,C,-1 8 -8,129,B
101 129 244,101 129 216,101 129,C B,2,101 129 216 244,4,244,216,C->A,clean_distinct,-11 -2 -2,129,B,-1 -6 8,101,C
101 133 244,101 133 224,101 133,C B,2,101 133 224 244,4,244,224,C->A,clean_distinct,-9 -6 -4,133,B,-1 6 -8,101,C
101 139 226,101 139 254,101 139,C B,2,101 139 226 254,4,226,254,C->A,clean_distinct,-11 -3 -3,139,B,-2 -4 9,101,C
101 141 250,101 141 234,101 141,C B,2,101 141 234 250,4,250,234,C->A,clean_distinct,-11 -4 -2,141,B,-4 7 6,101,C
102 116 202,102 116 234,102 116,B C,2,102 116 202 234,4,202,234,C->A,clean_distinct,-10 -4 0,116,C,-2 7 -7,102,B
102 116 250,102 116 186,102 116,B C,2,102 116 186 250,4,250,186,C->A,clean_distinct,-8 -6 -4,116,C,-7 2 7,102,B
105 109 180,105 109 248,105 109,B C,2,105 109 180 248,4,180,248,C->A,clean_distinct,-10 -3 0,109,C,-2 1 -10,105,B
105 109 212,105 109 216,105 109,B C,2,105 109 212 216,4,212,216,C->A,clean_distinct,-8 -6 -3,109,C,-4 8 -5,105,B
105 113 202,105 113 234,105 113,B C,2,105 113 202 234,4,202,234,C->A,clean_distinct,-10 -3 -2,113,C,-2 10 -1,105,B
105 113 212,105 113 224,105 113,B C,2,105 113 212 224,4,212,224,C->A,clean_distinct,-10 -3 -2,113,C,-2 -1 10,105,B
105 113 250,105 113 186,105 113,B C,2,105 113 186 250,4,250,186,C->A,clean_distinct,-10 -3 -2,113,C,-1 2 10,105,B
105 117 226,105 117 218,105 117,B C,2,105 117 218 226,4,226,218,C->A,clean_distinct,-10 -2 -1,105,B,-2 7 8,117,C
105 117 250,105 117 194,105 117,B C,2,105 117 194 250,4,250,194,C->A,clean_distinct,-10 -4 -1,117,C,-5 8 4,105,B
105 125 212,105 125 248,105 125,B C,2,105 125 212 248,4,212,248,C->A,clean_distinct,-11 -2 0,125,C,-1 10 -2,105,B
105 125 226,105 125 234,105 125,B C,2,105 125 226 234,4,226,234,C->A,clean_distinct,-11 -2 0,125,C,-2 10 -1,105,B
105 125 244,105 125 216,105 125,B C,2,105 125 216 244,4,244,216,C->A,clean_distinct,-11 -2 0,125,C,-1 2 -10,105,B
105 137 250,105 137 234,105 137,B C,2,105 137 234 250,4,250,234,C->A,clean_distinct,-10 -6 -1,137,C,-2 1 10,105,B
106 110 178,106 110 254,106 110,C B,2,106 110 178 254,4,178,254,C->A,clean_distinct,-9 -5 0,106,C,-6 7 -5,110,B
106 118 232,106 118 216,106 118,C B,2,106 118 216 232,4,232,216,C->A,clean_distinct,-10 -3 -3,118,B,-4 3 9,106,C
107 109 178,107 109 254,107 109,B C,2,107 109 178 254,4,178,254,C->A,clean_distinct,-9 -5 -1,107,B,-3 8 6,109,C
107 109 226,107 109 206,107 109,B C,2,107 109 206 226,4,226,206,C->A,clean_distinct,-10 -3 0,109,C,-1 5 -9,107,B
107 109 250,107 109 182,107 109,B C,2,107 109 182 250,4,250,182,C->A,clean_distinct,-10 -3 0,109,C,-1 9 -5,107,B
107 117 226,107 117 222,107 117,B C,2,107 117 222 226,4,226,222,C->A,clean_distinct,-10 -4 -1,117,C,-1 5 -9,107,B
107 145 250,107 145 254,107 145,B C,2,107 145 250 254,4,250,254,C->A,clean_distinct,-10 -6 -3,145,C,-5 9 -1,107,B
109 121 212,109 121 248,109 121,C B,2,109 121 212 248,4,212,248,C->A,clean_distinct,-9 -6 -2,121,B,-3 8 -6,109,C
109 121 226,109 121 234,109 121,C B,2,109 121 226 234,4,226,234,C->A,clean_distinct,-10 -3 0,109,C,-2 6 -9,121,B
109 121 244,109 121 216,109 121,C B,2,109 121 216 244,4,244,216,C->A,clean_distinct,-10 -3 0,109,C,-2 9 -6,121,B
109 131 226,109 131 254,109 131,C B,2,109 131 226 254,4,226,254,C->A,clean_distinct,-11 -3 -1,131,B,-3 6 8,109,C
109 133 250,109 133 234,109 133,C B,2,109 133 234 250,4,250,234,C->A,clean_distinct,-9 -6 -4,133,B,-6 3 8,109,C
110 130 226,110 130 254,110 130,B C,2,110 130 226 254,4,226,254,C->A,clean_distinct,-11 -3 0,130,C,-2 5 -9,110,B
110 130 232,110 130 248,110 130,B C,2,110 130 232 248,4,232,248,C->A,clean_distinct,-9 -7 0,130,C,-5 7 -6,110,B
113 115 202,113 115 254,113 115,C B,2,113 115 202 254,4,202,254,C->A,clean_distinct,-10 -3 -2,113,C,-3 9 -5,115,B
113 115 250,113 115 206,113 115,C B,2,113 115 206 250,4,250,206,C->A,clean_distinct,-9 -5 -3,115,B,-4 4 9,113,C
113 121 244,113 121 224,113 121,C B,2,113 121 224 244,4,244,224,C->A,clean_distinct,-10 -3 -2,113,C,-2 9 -6,121,B
113 123 250,113 123 222,113 123,C B,2,113 123 222 250,4,250,222,C->A,clean_distinct,-8 -7 0,113,C,-7 7 -5,123,B
113 129 250,113 129 234,113 129,C B,2,113 129 234 250,4,250,234,C->A,clean_distinct,-11 -2 -2,129,B,-2 3 10,113,C
113 133 244,113 133 248,113 133,C B,2,113 133 244 248,4,244,248,C->A,clean_distinct,-10 -3 -2,113,C,-4 9 6,133,B
113 139 250,113 139 254,113 139,C B,2,113 139 250 254,4,250,254,C->A,clean_distinct,-11 -3 -3,139,B,-2 -3 10,113,C
115 137 250,115 137 254,115 137,B C,2,115 137 250 254,4,250,254,C->A,clean_distinct,-10 -6 -1,137,C,-5 9 -3,115,B
116 118 250,116 118 218,116 118,C B,2,116 118 218 250,4,250,218,C->A,clean_distinct,-9 -6 -1,118,B,-4 6 -8,116,C
117 123 226,117 123 254,117 123,C B,2,117 123 226 254,4,226,254,C->A,clean_distinct,-11 -1 -1,123,B,-2 7 8,117,C
117 129 244,117 129 248,117 129,C B,2,117 129 244 248,4,244,248,C->A,clean_distinct,-11 -2 -2,129,B,-1 -4 10,117,C
64 170 250,64 170 218,64 170,B C,2,64 170 218 250,4,250,218,C->A,clean_distinct,-13 -1 0,170,C,0 -8 0,64,B
65 115 178,65 115 182,65 115,C B,2,65 115 178 182,4,178,182,C->A,clean_distinct,-9 -5 -3,115,B,-4 7 0,65,C
65 115 202,65 115 158,65 115,C B,2,65 115 158 202,4,202,158,C->A,clean_distinct,-9 -5 -3,115,B,-2 5 -6,65,C
65 115 226,65 115 134,65 115,C B,2,65 115 134 226,4,226,134,C->A,clean_distinct,-9 -5 -3,115,B,-6 5 2,65,C
65 121 226,65 121 146,65 121,C B,2,65 121 146 226,4,226,146,C->A,clean_distinct,-9 -6 -2,121,B,-6 5 2,65,C
65 123 170,65 123 206,65 123,C B,2,65 123 170 206,4,170,206,C->A,clean_distinct,-11 -1 -1,123,B,0 -8 -1,65,C
65 123 226,65 123 150,65 123,C B,2,65 123 150 226,4,226,150,C->A,clean_distinct,-11 -1 -1,123,B,-1 -8 0,65,C
65 129 202,65 129 186,65 129,C B,2,65 129 186 202,4,202,186,C->A,clean_distinct,-8 -7 -4,129,B,-4 0 7,65,C
65 131 170,65 131 222,65 131,C B,2,65 131 170 222,4,170,222,C->A,clean_distinct,-11 -3 -1,131,B,-2 5 -6,65,C
65 133 180,65 133 216,65 133,C B,2,65 133 180 216,4,180,216,C->A,clean_distinct,-9 -6 -4,133,B,-5 2 6,65,C
65 133 202,65 133 194,65 133,C B,2,65 133 194 202,4,202,194,C->A,clean_distinct,-9 -6 -4,133,B,-2 6 -5,65,C
65 133 244,65 133 152,65 133,C B,2,65 133 152 244,4,244,152,C->A,clean_distinct,-9 -6 -4,133,B,-1 0 8,65,C
65 133 250,65 133 146,65 133,C B,2,65 133 146 250,4,250,146,C->A,clean_distinct,-9 -6 -4,133,B,0 -7 4,65,C
65 139 202,65 139 206,65 139,C B,2,65 139 202 206,4,202,206,C->A,clean_distinct,-9 -7 -3,139,B,-2 5 -6,65,C
65 139 226,65 139 182,65 139,C B,2,65 139 182 226,4,226,182,C->A,clean_distinct,-11 -3 -3,139,B,-2 5 6,65,C
65 139 250,65 139 158,65 139,C B,2,65 139 158 250,4,250,158,C->A,clean_distinct,-11 -3 -3,139,B,-4 0 7,65,C
65 141 164,65 141 248,65 141,C B,2,65 141 164 248,4,164,248,C->A,clean_distinct,-11 -4 -2,141,B,-1 8 0,65,C
65 141 178,65 141 234,65 141,C B,2,65 141 178 234,4,178,234,C->A,clean_distinct,-11 -4 -2,141,B,-2 5 -6,65,C
65 141 226,65 141 186,65 141,C B,2,65 141 186 226,4,226,186,C->A,clean_distinct,-11 -4 -2,141,B,-2 5 6,65,C
65 141 244,65 141 168,65 141,C B,2,65 141 168 244,4,244,168,C->A,clean_distinct,-10 -5 -4,141,B,-2 5 -6,65,C
65 147 170,65 147 254,65 147,C B,2,65 147 170 254,4,170,254,C->A,clean_distinct,-7 -7 -7,147,B,-7 0 4,65,C
65 163 250,65 163 206,65 163,C B,2,65 163 206 250,4,250,206,C->A,clean_distinct,-9 -9 -1,163,B,-6 5 -2,65,C
65 165 212,65 165 248,65 165,C B,2,65 165 212 248,4,212,248,C->A,clean_distinct,-10 -7 -4,165,B,-4 7 0,65,C
65 165 226,65 165 234,65 165,C B,2,65 165 226 234,4,226,234,C->A,clean_distinct,-10 -8 -1,165,B,-1 0 8,65,C
65 171 250,65 171 222,65 171,C B,2,65 171 222 250,4,250,222,C->A,clean_distinct,-13 -1 -1,171,B,0 -8 1,65,C
65 177 250,65 177 234,65 177,C B,2,65 177 234 250,4,250,234,C->A,clean_distinct,-13 -2 -2,177,B,-2 5 6,65,C
65 187 250,65 187 254,65 187,C B,2,65 187 250 254,4,250,254,C->A,clean_distinct,-9 -9 -5,187,B,-6 5 2,65,C
65 75 130,65 75 150,65 75,C B,2,65 75 130 150,4,130,150,C->A,clean_distinct,-7 -5 -1,75,B,-2 5 -6,65,C
65 91 178,65 91 134,65 91,C B,2,65 91 134 178,4,178,134,C->A,clean_distinct,-9 -3 -1,91,B,0 -1 -8,65,C
65 93 130,65 93 186,65 93,C B,2,65 93 130 186,4,130,186,C->A,clean_distinct,-8 -5 -2,93,B,-5 6 -2,65,C
65 93 164,65 93 152,65 93,C B,2,65 93 152 164,4,164,152,C->A,clean_distinct,-8 -5 -2,93,B,-4 7 0,65,C
65 93 170,65 93 146,65 93,C B,2,65 93 146 170,4,170,146,C->A,clean_distinct,-8 -5 -2,93,B,-5 6 2,65,C
65 99 178,65 99 150,65 99,C B,2,65 99 150 178,4,178,150,C->A,clean_distinct,-7 -5 -5,99,B,-6 2 5,65,C
66 116 130,66 116 234,66 116,B C,2,66 116 130 234,4,130,234,C->A,clean_distinct,-10 -4 0,116,C,-1 -4 -7,66,B
66 116 170,66 116 194,66 116,B C,2,66 116 170 194,4,170,194,C->A,clean_distinct,-10 -4 0,116,C,-1 1 -8,66,B
